sketch_filename,description
00546fa010_940519.jpg,"Bags_Under_Eyes, Big_Nose, Male, Mouth_Slightly_Open, No_Beard, Smiling"
00547fb010_940519.jpg,"Bags_Under_Eyes, Big_Nose, High_Cheekbones, Male, Mouth_Slightly_Open, No_Beard, Smiling, Young"
00548fa010_940519.jpg,"Big_Nose, Male, No_Beard, Wavy_Hair"
00549fa010_940519.jpg,"Bags_Under_Eyes, Big_Nose, Bushy_Eyebrows, Gray_Hair, High_Cheekbones, Male, Mouth_Slightly_Open, No_Beard, Oval_Face, Smiling, Wavy_Hair"
00550fa010_940519.jpg,"Bags_Under_Eyes, Big_Nose, Chubby, Double_Chin, Male, Smiling"
00551fb010_940519.jpg,"Bags_Under_Eyes, Big_Nose, Chubby, Double_Chin, Male, No_Beard"
00552fa010_940519.jpg,"Bags_Under_Eyes, Big_Nose, Chubby, Double_Chin, Male"
00553fa010_940519.jpg,"Bags_Under_Eyes, Bald, Big_Nose, Male, No_Beard, Receding_Hairline, Wearing_Necktie"
00554fa010_940519.jpg,"Male, No_Beard, Straight_Hair, Young"
00555fa010_940519.jpg,"Bangs, High_Cheekbones, Mouth_Slightly_Open, No_Beard, Smiling, Wearing_Lipstick, Young"
00556fa010_940519.jpg,"High_Cheekbones, Male, Mouth_Slightly_Open, No_Beard, Smiling, Young"
00557fa010_940519.jpg,"Attractive, Male, Mouth_Slightly_Open, No_Beard, Smiling, Young"
00558fa010_940519.jpg,"Bags_Under_Eyes, Big_Lips, Big_Nose, Black_Hair, Chubby, Double_Chin, Male, Mouth_Slightly_Open"
00559fa010_940519.jpg,"Attractive, Bags_Under_Eyes, Brown_Hair, High_Cheekbones, No_Beard, Wavy_Hair, Wearing_Lipstick, Young"
00560fa010_940519.jpg,"Attractive, Bags_Under_Eyes, Big_Nose, High_Cheekbones, Mouth_Slightly_Open, No_Beard, Smiling, Wavy_Hair, Wearing_Lipstick, Young"
00561fa010_940519.jpg,"5_o_Clock_Shadow, Bags_Under_Eyes, Big_Nose, Bushy_Eyebrows, Male, Mouth_Slightly_Open, Young"
00562fb010_940928.jpg,"Black_Hair, No_Beard, Young"
00563fb010_940928.jpg,"No_Beard, Young"
00564fa010_940928.jpg,"Arched_Eyebrows, Attractive, Black_Hair, No_Beard, Young"
00565fa010_940307.jpg,"Bags_Under_Eyes, Big_Nose, Bushy_Eyebrows, Male"
00566fa010_940928.jpg,"Black_Hair, Male, No_Beard, Young"
00567fa010_940928.jpg,"Male, No_Beard, Young"
00568fa010_940928.jpg,"Arched_Eyebrows, Attractive, Black_Hair, Bushy_Eyebrows, Heavy_Makeup, No_Beard, Wavy_Hair, Wearing_Lipstick, Young"
00569fa010_940928.jpg,"High_Cheekbones, Male, No_Beard, Smiling, Young"
00570fa010_940928.jpg,"Black_Hair, Male, No_Beard, Young"
00571fa010_940928.jpg,"Black_Hair, No_Beard, Wearing_Lipstick, Young"
00572fa010_940928.jpg,"Big_Nose, Chubby, Double_Chin, Male, No_Beard"
00573fa010_940928.jpg,"Male, No_Beard, Young"
00574fb010_940928.jpg,"No_Beard, Young"
00575fb010_940928.jpg,"5_o_Clock_Shadow, Attractive, Big_Nose, Black_Hair, Bushy_Eyebrows, Male, No_Beard, Young"
00576fb010_940928.jpg,"Bangs, Big_Nose, Black_Hair, Bushy_Eyebrows, Male, No_Beard, Wavy_Hair, Young"
00577fa010_940928.jpg,"Male, No_Beard, Young"
00578fa010_940928.jpg,"Male, Mouth_Slightly_Open, No_Beard, Young"
00579fb010_940928.jpg,"Arched_Eyebrows, Attractive, Big_Lips, Black_Hair, Heavy_Makeup, High_Cheekbones, Mouth_Slightly_Open, No_Beard, Smiling, Wearing_Earrings, Wearing_Lipstick, Wearing_Necklace, Young"
00580fa010_940928.jpg,"Big_Nose, Male, Young"
00581fa010_940928.jpg,"Attractive, Bangs, High_Cheekbones, No_Beard, Oval_Face, Smiling, Wearing_Lipstick, Young"
00582fa010_940928.jpg,"5_o_Clock_Shadow, Bags_Under_Eyes, Big_Nose, Black_Hair, Male, No_Beard, Young"
00583fa010_940928.jpg,"5_o_Clock_Shadow, Big_Nose, Black_Hair, Bushy_Eyebrows, Male, Young"
00584fa010_940928.jpg,"Big_Nose, Chubby, Male, No_Beard"
00585fa010_940928.jpg,"5_o_Clock_Shadow, Big_Nose, Black_Hair, Male, No_Beard, Young"
00586fa010_940928.jpg,"Big_Lips, Big_Nose, High_Cheekbones, Male, No_Beard, Young"
00587fa010_940928.jpg,"Male, No_Beard, Young"
00588fa010_940307.jpg,"Attractive, Bags_Under_Eyes, Black_Hair, Bushy_Eyebrows, Male, No_Beard, Straight_Hair, Young"
00589fa010_940928.jpg,"Attractive, Bangs, High_Cheekbones, Mouth_Slightly_Open, No_Beard, Smiling, Wearing_Lipstick, Young"
00590fa010_940928.jpg,"Big_Nose, Male, No_Beard, Smiling, Young"
00591fa010_940928.jpg,"Male, No_Beard, Young"
00592fa010_940928.jpg,"5_o_Clock_Shadow, Male, Young"
00593fb010_940928.jpg,"Male, No_Beard, Receding_Hairline, Young"
00594fa010_940928.jpg,"5_o_Clock_Shadow, Attractive, Bushy_Eyebrows, Male, Mouth_Slightly_Open, No_Beard, Smiling, Young"
00595fa010_940928.jpg,"Male, No_Beard, Young"
00596fa010_940928.jpg,"5_o_Clock_Shadow, Male, No_Beard, Young"
00597fa010_940928.jpg,"Male, No_Beard, Young"
00598fa010_940928.jpg,"Black_Hair, High_Cheekbones, Male, No_Beard, Smiling, Young"
00599fa010_940928.jpg,"Arched_Eyebrows, Bags_Under_Eyes, Big_Nose, Black_Hair, High_Cheekbones, Mouth_Slightly_Open, No_Beard, Smiling, Wavy_Hair, Wearing_Earrings, Wearing_Lipstick"
00600fa010_940928.jpg,"Attractive, Bangs, Black_Hair, No_Beard, Straight_Hair, Wearing_Lipstick, Young"
00601fb010_940928.jpg,"Big_Lips, Big_Nose, Male, Young"
00602fa010_940928.jpg,"5_o_Clock_Shadow, Attractive, Black_Hair, Male, No_Beard, Young"
00603fa010_940928.jpg,"Black_Hair, Male, No_Beard, Wearing_Necktie, Young"
00604fa010_940928.jpg,"Big_Lips, Big_Nose, Male, No_Beard, Wearing_Earrings, Young"
00605fa010_940928.jpg,"Big_Lips, Big_Nose, Black_Hair, High_Cheekbones, Mouth_Slightly_Open, No_Beard, Smiling, Young"
00606fa010_940928.jpg,"Attractive, High_Cheekbones, Mouth_Slightly_Open, No_Beard, Oval_Face, Smiling, Wearing_Lipstick, Young"
00607fb010_940928.jpg,"Bangs, No_Beard, Young"
00608fa010_940928.jpg,"Male, No_Beard, Young"
00609fa010_940928.jpg,"Arched_Eyebrows, High_Cheekbones, Mouth_Slightly_Open, No_Beard, Smiling, Wearing_Lipstick, Young"
00610fa010_940928.jpg,"Big_Lips, Big_Nose, Black_Hair, Male, No_Beard, Young"
00611fa010_940307.jpg,"Attractive, Bags_Under_Eyes, Big_Nose, Black_Hair, Bushy_Eyebrows, High_Cheekbones, Male, No_Beard, Smiling, Young"
00612fa010_940928.jpg,"5_o_Clock_Shadow, Attractive, Male, No_Beard, Smiling, Straight_Hair, Young"
00613fa010_940928.jpg,"5_o_Clock_Shadow, Big_Nose, Black_Hair, Bushy_Eyebrows, Chubby, Male, Young"
00614fa010_940928.jpg,"Attractive, Black_Hair, Male, No_Beard, Young"
00615fa010_940928.jpg,"5_o_Clock_Shadow, Black_Hair, Bushy_Eyebrows, Male, Young"
00616fa010_940928.jpg,"5_o_Clock_Shadow, Attractive, Big_Nose, Black_Hair, Bushy_Eyebrows, Male, Young"
00617fa010_940928.jpg,"5_o_Clock_Shadow, Big_Nose, Black_Hair, Bushy_Eyebrows, Male, Young"
00618fa010_940928.jpg,"5_o_Clock_Shadow, Big_Nose, Black_Hair, Male, Young"
00619fa010_940928.jpg,"Big_Lips, Big_Nose, Male, No_Beard, Young"
00620fa010_940928.jpg,"Attractive, No_Beard, Wearing_Hat, Wearing_Lipstick, Young"
00621fb010_940928.jpg,"Big_Nose, Black_Hair, Male, No_Beard, Young"
00622fa010_940928.jpg,"Big_Nose, Black_Hair, Chubby, Male, No_Beard, Wearing_Necktie, Young"
00623fa010_940928.jpg,"5_o_Clock_Shadow, Black_Hair, Male, No_Beard, Young"
00624fa010_940928.jpg,"Big_Nose, Black_Hair, High_Cheekbones, Male, Smiling, Young"
00625fa010_940928.jpg,"Black_Hair, Male, No_Beard, Young"
00626fa010_940928.jpg,"5_o_Clock_Shadow, Bags_Under_Eyes, Big_Nose, Black_Hair, Bushy_Eyebrows, Male, Young"
00627fa010_940928.jpg,"5_o_Clock_Shadow, Black_Hair, Bushy_Eyebrows, Male, Young"
00628fb010_940928.jpg,"Big_Lips, No_Beard, Young"
00629fa010_940928.jpg,"Black_Hair, Male, No_Beard, Young"
00630fa010_940928.jpg,"Male, No_Beard, Young"
00631fa010_940928.jpg,"Big_Nose, Black_Hair, Male, No_Beard, Smiling, Young"
00632fa010_940928.jpg,"Big_Nose, Black_Hair, No_Beard, Wearing_Hat, Young"
00633fa010_940928.jpg,"Big_Lips, Black_Hair, Male, No_Beard, Young"
00634fa010_940928.jpg,"High_Cheekbones, No_Beard, Smiling, Young"
00635fa010_941031.jpg,"Attractive, Black_Hair, Male, No_Beard, Young"
00636fa010_941031.jpg,"Brown_Hair, No_Beard, Wavy_Hair, Young"
00637fa010_941031.jpg,"Black_Hair, No_Beard, Wearing_Lipstick, Young"
00638fa010_941031.jpg,"Arched_Eyebrows, Attractive, Heavy_Makeup, No_Beard, Oval_Face, Straight_Hair, Wearing_Lipstick, Young"
00640fa010_941031.jpg,"Big_Nose, Black_Hair, Bushy_Eyebrows, Male, No_Beard, Young"
00641fa010_941031.jpg,"5_o_Clock_Shadow, Bags_Under_Eyes, Male, Straight_Hair, Young"
00642fa010_941031.jpg,"Bags_Under_Eyes, Big_Nose, Black_Hair, Chubby, Male, No_Beard, Straight_Hair, Wearing_Necktie"
00643fa010_941031.jpg,"Black_Hair, Male, No_Beard, Straight_Hair, Young"
00644fa010_941031.jpg,"Male, No_Beard, Young"
00645fa010_941031.jpg,"5_o_Clock_Shadow, Black_Hair, Male, No_Beard, Young"
00646fa010_941031.jpg,"Black_Hair, Male, No_Beard, Young"
00647fa010_941031.jpg,"No_Beard, Young"
00648fa010_941031.jpg,"Black_Hair, Mouth_Slightly_Open, No_Beard, Young"
00650fa010_941031.jpg,"Black_Hair, Mouth_Slightly_Open, No_Beard, Straight_Hair, Young"
00652fa010_941031.jpg,"Big_Nose, Black_Hair, Bushy_Eyebrows, Male, No_Beard, Young"
00653fa010_941031.jpg,"Male, No_Beard, Wearing_Hat, Young"
00654fb010_941031.jpg,"Black_Hair, Male, No_Beard, Young"
00655fb010_941031.jpg,"Male, No_Beard, Young"
00656fa010_941121.jpg,"Black_Hair, Male, No_Beard, Wavy_Hair, Young"
00657fa010_941121.jpg,"Bags_Under_Eyes, Big_Nose, Black_Hair, Bushy_Eyebrows, Male, No_Beard, Straight_Hair, Wearing_Necktie, Young"
00659fa010_941121.jpg,"Black_Hair, Bushy_Eyebrows, Male, No_Beard, Straight_Hair, Young"
00660fa010_941121.jpg,"5_o_Clock_Shadow, Bags_Under_Eyes, Big_Nose, Male, Mouth_Slightly_Open, No_Beard, Wearing_Necktie, Young"
00661fa010_941121.jpg,"Arched_Eyebrows, Attractive, Brown_Hair, Heavy_Makeup, No_Beard, Wavy_Hair, Wearing_Lipstick, Young"
00662fa010_941121.jpg,"Attractive, No_Beard, Wavy_Hair, Young"
00663fa010_941121.jpg,"Attractive, No_Beard, Wearing_Lipstick, Young"
00664fa010_941121.jpg,"Big_Nose, Black_Hair, Male, No_Beard, Young"
00665fa010_941121.jpg,"Bangs, Big_Nose, Black_Hair, Bushy_Eyebrows, Male, No_Beard, Smiling, Wavy_Hair, Young"
00666fa010_941121.jpg,"5_o_Clock_Shadow, Attractive, Black_Hair, Bushy_Eyebrows, Male, No_Beard, Young"
00667fa010_941121.jpg,"Attractive, Black_Hair, Bushy_Eyebrows, Male, No_Beard, Straight_Hair, Young"
00668fa010_941121.jpg,"Bags_Under_Eyes, Big_Nose, Black_Hair, Bushy_Eyebrows, Male, No_Beard, Straight_Hair, Young"
00669fa010_940307.jpg,"Bags_Under_Eyes, Big_Nose, High_Cheekbones, Male, No_Beard, Smiling, Young"
00670fa010_941121.jpg,"Attractive, Brown_Hair, High_Cheekbones, Mouth_Slightly_Open, No_Beard, Smiling, Straight_Hair, Wearing_Lipstick, Young"
00671fa010_941121.jpg,"5_o_Clock_Shadow, Bags_Under_Eyes, Big_Nose, Male, Young"
00672fa010_941121.jpg,"Big_Nose, Black_Hair, Bushy_Eyebrows, Chubby, Male, Sideburns, Wearing_Necktie"
00673fa010_941121.jpg,"Bags_Under_Eyes, Big_Nose, Black_Hair, Bushy_Eyebrows, Male, No_Beard, Straight_Hair, Young"
00674fa010_941121.jpg,"Big_Nose, Bushy_Eyebrows, Male, Sideburns, Wavy_Hair, Young"
00675fa010_941121.jpg,"Black_Hair, No_Beard, Straight_Hair, Young"
00676fa010_941121.jpg,"Arched_Eyebrows, Black_Hair, No_Beard, Wearing_Lipstick, Young"
00677fa010_941121.jpg,"Bags_Under_Eyes, Big_Nose, Bushy_Eyebrows, Chubby, Double_Chin, High_Cheekbones, Male, Mouth_Slightly_Open, Oval_Face, Smiling, Young"
00678fa010_941121.jpg,"Bags_Under_Eyes, Big_Nose, Male, Young"
00679fa010_941121.jpg,"Black_Hair, Male, No_Beard, Young"
00680fa010_941121.jpg,"5_o_Clock_Shadow, Bags_Under_Eyes, Big_Nose, Black_Hair, Bushy_Eyebrows, Male, No_Beard, Young"
00681fa010_941121.jpg,"Arched_Eyebrows, Black_Hair, Bushy_Eyebrows, No_Beard, Young"
00682fa010_941121.jpg,"Attractive, Brown_Hair, No_Beard, Young"
00683fa010_941121.jpg,"5_o_Clock_Shadow, Bags_Under_Eyes, Big_Nose, Black_Hair, Bushy_Eyebrows, Male, No_Beard, Straight_Hair, Young"
00684fa010_941121.jpg,"Black_Hair, Male, No_Beard, Young"
00685fa010_941121.jpg,"Male, No_Beard, Young"
00686fb010_941121.jpg,"5_o_Clock_Shadow, Bags_Under_Eyes, Big_Nose, Black_Hair, Bushy_Eyebrows, Male, Young"
00687fa010_941121.jpg,"Bags_Under_Eyes, Big_Nose, Black_Hair, Bushy_Eyebrows, High_Cheekbones, Male, Mouth_Slightly_Open, No_Beard, Smiling, Young"
00688fa010_941121.jpg,"5_o_Clock_Shadow, Bags_Under_Eyes, Big_Nose, Black_Hair, Bushy_Eyebrows, Male, Young"
00689fa010_941121.jpg,"Bangs, No_Beard, Wearing_Lipstick, Young"
00690fa010_941121.jpg,"Black_Hair, Male, No_Beard, Young"
00691fa010_941121.jpg,"5_o_Clock_Shadow, Attractive, Black_Hair, Bushy_Eyebrows, Male, Straight_Hair, Young"
00692fa010_941121.jpg,"Big_Lips, Big_Nose, High_Cheekbones, Male, No_Beard, Oval_Face, Young"
00693fa010_941121.jpg,"Bags_Under_Eyes, Big_Nose, Chubby, Male, No_Beard, Young"
00694fa010_941121.jpg,"Attractive, Brown_Hair, No_Beard, Young"
00695fb010_941121.jpg,"5_o_Clock_Shadow, Attractive, Male, Young"
00697fa010_941121.jpg,"5_o_Clock_Shadow, Black_Hair, Bushy_Eyebrows, Male, No_Beard, Young"
00698fb010_941121.jpg,"Bags_Under_Eyes, Big_Nose, Black_Hair, Chubby, Male, No_Beard, Wearing_Necktie"
00699fb010_941121.jpg,"Black_Hair, High_Cheekbones, Mouth_Slightly_Open, No_Beard, Smiling, Young"
00700fb010_941121.jpg,"Bangs, Black_Hair, No_Beard, Wavy_Hair, Wearing_Lipstick, Young"
00701fa010_941201.jpg,"5_o_Clock_Shadow, Bags_Under_Eyes, Big_Nose, Bushy_Eyebrows, Male, No_Beard, Straight_Hair, Wearing_Necktie, Young"
00703fb010_941201.jpg,"Bangs, Male, No_Beard, Straight_Hair, Young"
00704fb010_941201.jpg,"Attractive, Bags_Under_Eyes, Brown_Hair, High_Cheekbones, Mouth_Slightly_Open, No_Beard, Smiling, Wavy_Hair"
00705fa010_941201.jpg,"Big_Nose, Black_Hair, Male, No_Beard, Young"
00706fa010_941201.jpg,"Bags_Under_Eyes, Big_Nose, High_Cheekbones, Male, Mouth_Slightly_Open, No_Beard, Smiling, Young"
00707fa010_941201.jpg,"Bags_Under_Eyes, Big_Nose, Double_Chin, High_Cheekbones, Male, Mouth_Slightly_Open, No_Beard, Smiling, Young"
00708fa010_941201.jpg,"5_o_Clock_Shadow, Bags_Under_Eyes, Big_Nose, Chubby, Double_Chin, High_Cheekbones, Male, Mouth_Slightly_Open, No_Beard, Smiling, Young"
00709fa010_941201.jpg,"Attractive, Bags_Under_Eyes, Big_Nose, High_Cheekbones, Male, No_Beard, Smiling, Wavy_Hair, Young"
00710fa010_941201.jpg,"Bags_Under_Eyes, Big_Nose, High_Cheekbones, Male, Mouth_Slightly_Open, No_Beard, Smiling, Young"
00711fa010_941201.jpg,"Bags_Under_Eyes, Big_Nose, Bushy_Eyebrows, Chubby, High_Cheekbones, Male, Smiling, Young"
00712fb010_941201.jpg,"Bags_Under_Eyes, Big_Nose, Black_Hair, Chubby, Double_Chin, High_Cheekbones, Male, Mouth_Slightly_Open, No_Beard, Smiling, Straight_Hair, Wearing_Necktie"
00713fa010_941201.jpg,"Bags_Under_Eyes, Big_Nose, Chubby, Double_Chin, Gray_Hair, High_Cheekbones, Male, Mouth_Slightly_Open, No_Beard, Smiling"
00714fa010_941201.jpg,"Bags_Under_Eyes, Big_Nose, Gray_Hair, High_Cheekbones, Male, Mouth_Slightly_Open, No_Beard, Smiling"
00715fa010_941201.jpg,"5_o_Clock_Shadow, Bags_Under_Eyes, Big_Nose, Black_Hair, Bushy_Eyebrows, High_Cheekbones, Male, Mouth_Slightly_Open, No_Beard, Smiling, Young"
00716fa010_941201.jpg,"5_o_Clock_Shadow, Bags_Under_Eyes, Big_Nose, Male, Young"
00717fa010_941201.jpg,"Bags_Under_Eyes, Big_Nose, Chubby, Double_Chin, High_Cheekbones, Male, Mouth_Slightly_Open, No_Beard, Smiling, Young"
00718fa010_941201.jpg,"Bags_Under_Eyes, Big_Nose, Chubby, Male, Smiling, Young"
00719fa010_941201.jpg,"Bags_Under_Eyes, Male, No_Beard, Smiling, Wavy_Hair, Young"
00720fa010_941201.jpg,"Bags_Under_Eyes, Big_Lips, Big_Nose, Black_Hair, High_Cheekbones, Mouth_Slightly_Open, No_Beard, Smiling, Wearing_Earrings, Young"
00721fa010_941201.jpg,"5_o_Clock_Shadow, Bags_Under_Eyes, Big_Nose, Bushy_Eyebrows, Male, Sideburns, Young"
00722fa010_941201.jpg,"5_o_Clock_Shadow, Bags_Under_Eyes, Big_Nose, Black_Hair, Bushy_Eyebrows, Male, No_Beard, Young"
00723fa010_941201.jpg,"Bags_Under_Eyes, Big_Nose, High_Cheekbones, Male, Mouth_Slightly_Open, No_Beard, Smiling, Wavy_Hair, Young"
00724fa010_941201.jpg,"Bags_Under_Eyes, Big_Nose, Bushy_Eyebrows, Chubby, Male, No_Beard, Young"
00725fa010_941201.jpg,"Attractive, Bangs, Blond_Hair, Heavy_Makeup, High_Cheekbones, Mouth_Slightly_Open, No_Beard, Smiling, Wavy_Hair, Wearing_Lipstick, Young"
00726fa010_941201.jpg,"Bags_Under_Eyes, Big_Nose, Chubby, Double_Chin, High_Cheekbones, Male, Mouth_Slightly_Open, No_Beard, Smiling"
00727fa010_941201.jpg,"Attractive, Brown_Hair, No_Beard, Oval_Face, Young"
00728fa010_941201.jpg,"5_o_Clock_Shadow, Attractive, Bags_Under_Eyes, Big_Nose, High_Cheekbones, Male, Mouth_Slightly_Open, No_Beard, Smiling, Wavy_Hair, Young"
00729fa010_941201.jpg,"5_o_Clock_Shadow, Bags_Under_Eyes, Big_Nose, Black_Hair, Bushy_Eyebrows, High_Cheekbones, Male, Smiling, Young"
00730fb010_941201.jpg,"Attractive, Bags_Under_Eyes, Male, No_Beard, Smiling, Wavy_Hair, Young"
00731fb010_941201.jpg,"High_Cheekbones, No_Beard, Oval_Face, Smiling, Young"
00732fa010_941201.jpg,"5_o_Clock_Shadow, Bags_Under_Eyes, Black_Hair, Bushy_Eyebrows, Male, No_Beard, Smiling, Straight_Hair, Young"
00733fa010_941201.jpg,"5_o_Clock_Shadow, Bags_Under_Eyes, Big_Nose, Black_Hair, Bushy_Eyebrows, Chubby, High_Cheekbones, Male, Sideburns, Smiling, Straight_Hair, Wearing_Necktie"
00734fa010_941201.jpg,"Attractive, Bags_Under_Eyes, Black_Hair, Bushy_Eyebrows, Male, No_Beard, Straight_Hair, Wearing_Necktie, Young"
00735fa010_941201.jpg,"Bags_Under_Eyes, Big_Nose, Double_Chin, Gray_Hair, High_Cheekbones, Male, Mouth_Slightly_Open, No_Beard, Smiling"
00736fa010_941201.jpg,"Bags_Under_Eyes, Big_Nose, Chubby, Double_Chin, High_Cheekbones, Male, No_Beard, Smiling, Wearing_Necktie"
00737fa010_941201.jpg,"Black_Hair, Bushy_Eyebrows, Male, No_Beard, Straight_Hair, Young"
00738fa010_941201.jpg,"Bags_Under_Eyes, Big_Nose, Chubby, Double_Chin, Male, Mouth_Slightly_Open, No_Beard"
00739fa010_941201.jpg,"Bags_Under_Eyes, Big_Nose, Chubby, Gray_Hair, Male, No_Beard, Smiling, Wearing_Necktie"
00740fa010_941201.jpg,"Black_Hair, Male, No_Beard, Straight_Hair, Young"
00741fa010_941201.jpg,"Male, No_Beard, Young"
00742fa010_941201.jpg,"Attractive, Bags_Under_Eyes, Brown_Hair, Male, No_Beard, Smiling, Wavy_Hair, Young"
00743fa010_941201.jpg,"Bags_Under_Eyes, Big_Nose, Black_Hair, Bushy_Eyebrows, Male, Mouth_Slightly_Open, No_Beard, Smiling, Young"
00744fa010_941201.jpg,"Bags_Under_Eyes, Big_Nose, High_Cheekbones, Male, No_Beard, Smiling, Wearing_Necktie"
00745fb010_941201.jpg,"Bags_Under_Eyes, Bangs, Male, No_Beard"
00746fa010_941201.jpg,"Bags_Under_Eyes, Big_Nose, Chubby, Double_Chin, High_Cheekbones, Male, Mouth_Slightly_Open, Oval_Face, Receding_Hairline, Smiling, Young"
00747fb010_941201.jpg,"5_o_Clock_Shadow, Bags_Under_Eyes, Bushy_Eyebrows, Male, No_Beard, Straight_Hair, Young"
00749fb010_941201.jpg,"5_o_Clock_Shadow, Bags_Under_Eyes, Big_Nose, Bushy_Eyebrows, Male, Mouth_Slightly_Open, No_Beard, Young"
00750fa010_941201.jpg,"5_o_Clock_Shadow, Bags_Under_Eyes, Bushy_Eyebrows, Male, Young"
00751fa010_941201.jpg,"5_o_Clock_Shadow, Bags_Under_Eyes, Big_Nose, Black_Hair, Bushy_Eyebrows, Male, Young"
00752fa010_941201.jpg,"Attractive, Bags_Under_Eyes, Black_Hair, Bushy_Eyebrows, Male, No_Beard, Straight_Hair, Young"
00753fa010_941201.jpg,"Bags_Under_Eyes, Big_Nose, Black_Hair, Bushy_Eyebrows, Male, No_Beard, Straight_Hair, Wearing_Necktie, Young"
00754fa010_941201.jpg,"Bags_Under_Eyes, Male, No_Beard, Straight_Hair, Wearing_Necktie"
00755fa010_941201.jpg,"5_o_Clock_Shadow, Bags_Under_Eyes, Big_Nose, Brown_Hair, Bushy_Eyebrows, Chubby, Male, Sideburns, Smiling"
00756fa010_941201.jpg,"5_o_Clock_Shadow, Bags_Under_Eyes, Brown_Hair, Male, No_Beard"
00757fa010_941201.jpg,"5_o_Clock_Shadow, Bags_Under_Eyes, Big_Nose, Male, No_Beard, Straight_Hair, Young"
00758fb010_941201.jpg,"Bags_Under_Eyes, Big_Nose, Male, Mouth_Slightly_Open, No_Beard, Smiling, Young"
00760fa010_941201.jpg,"Bags_Under_Eyes, Big_Nose, Male, No_Beard"
00761fa010_941201.jpg,"Bags_Under_Eyes, Big_Nose, Bushy_Eyebrows, Male, No_Beard, Straight_Hair, Young"
00762fa010_941201.jpg,"Male, No_Beard, Oval_Face, Smiling, Wavy_Hair, Young"
00763fb010_941201.jpg,"Bags_Under_Eyes, Black_Hair, Bushy_Eyebrows, Male, Young"
00764fa010_941201.jpg,"Bags_Under_Eyes, Big_Nose, Male, Mouth_Slightly_Open, No_Beard, Smiling, Young"
00765fb010_941201.jpg,"Bags_Under_Eyes, High_Cheekbones, Male, No_Beard, Smiling, Young"
00766fa010_941201.jpg,"5_o_Clock_Shadow, Attractive, Bags_Under_Eyes, Big_Nose, Black_Hair, Bushy_Eyebrows, High_Cheekbones, Male, Mouth_Slightly_Open, No_Beard, Smiling, Straight_Hair, Young"
00767fa010_941201.jpg,"Bags_Under_Eyes, Big_Nose, High_Cheekbones, Male, No_Beard, Sideburns, Smiling, Wavy_Hair"
00768fa010_941201.jpg,"Bags_Under_Eyes, Big_Nose, Male, No_Beard"
00769fa010_941201.jpg,"Bags_Under_Eyes, Big_Nose, High_Cheekbones, Male, Mouth_Slightly_Open, No_Beard, Smiling, Young"
00770fa010_941201.jpg,"Bags_Under_Eyes, Big_Nose, High_Cheekbones, Male, Sideburns, Smiling, Wavy_Hair"
00771fa010_941201.jpg,"Attractive, Bags_Under_Eyes, Big_Nose, Black_Hair, Bushy_Eyebrows, High_Cheekbones, Male, Mouth_Slightly_Open, No_Beard, Smiling, Straight_Hair, Young"
00772fb010_941201.jpg,"5_o_Clock_Shadow, Bags_Under_Eyes, Big_Nose, Male, No_Beard, Young"
00773fa010_941201.jpg,"Attractive, Bags_Under_Eyes, Black_Hair, Bushy_Eyebrows, Male, No_Beard, Straight_Hair, Young"
00774fa010_941201.jpg,"Attractive, Bags_Under_Eyes, Male, No_Beard, Young"
00775fa010_941205.jpg,"Male, No_Beard, Young"
00776fa010_941205.jpg,"5_o_Clock_Shadow, Bags_Under_Eyes, Big_Nose, Bushy_Eyebrows, Male, Smiling, Young"
00777fa010_941205.jpg,"Bags_Under_Eyes, Bald, Big_Nose, Chubby, Double_Chin, Male, Receding_Hairline"
00778fb010_941205.jpg,"5_o_Clock_Shadow, Black_Hair, Bushy_Eyebrows, Male, Young"
00779fa010_941205.jpg,"Bangs, High_Cheekbones, Mouth_Slightly_Open, No_Beard, Smiling, Wavy_Hair, Wearing_Lipstick, Young"
00780fb010_941205.jpg,"Bags_Under_Eyes, Big_Nose, Black_Hair, Bushy_Eyebrows, High_Cheekbones, Male, Mouth_Slightly_Open, No_Beard, Smiling, Young"
00781fb010_941205.jpg,"Attractive, Bags_Under_Eyes, Brown_Hair, High_Cheekbones, Male, No_Beard, Oval_Face, Smiling, Wavy_Hair, Young"
00782fa010_941205.jpg,"High_Cheekbones, Male, No_Beard, Oval_Face, Smiling, Wavy_Hair, Young"
00783fa010_941205.jpg,"Bags_Under_Eyes, Big_Nose, Male, No_Beard, Wearing_Necktie"
00784fb010_941205.jpg,"Bags_Under_Eyes, Big_Nose, Black_Hair, Bushy_Eyebrows, High_Cheekbones, Male, Mouth_Slightly_Open, No_Beard, Smiling, Straight_Hair, Young"
00785fa010_941205.jpg,"Bags_Under_Eyes, Male, No_Beard, Young"
00786fa010_941205.jpg,"Big_Nose, Chubby, Male, No_Beard, Young"
00787fa010_941205.jpg,"Big_Nose, Black_Hair, Male, No_Beard, Straight_Hair, Young"
00788fa010_941205.jpg,"Attractive, Bangs, Brown_Hair, Male, No_Beard, Young"
00789fa010_941205.jpg,"Attractive, Bangs, No_Beard, Wearing_Lipstick, Young"
00790fa010_941205.jpg,"Bags_Under_Eyes, Big_Nose, Male, Mouth_Slightly_Open, No_Beard, Smiling, Straight_Hair, Young"
00791fa010_941205.jpg,"Attractive, Bags_Under_Eyes, Brown_Hair, Male, No_Beard, Wavy_Hair, Young"
